religion,total,geo_code,geo_level,geo_version
Islam,31,39001,local,2016
Jainism,0,39001,local,2016
Kirat,0,39001,local,2016
Prakriti,0,39001,local,2016
Sikhism,0,39001,local,2016
Others,15,39001,local,2016
Bahai,0,39004,local,2016
Bon,612,39004,local,2016
Buddism,2466,39004,local,2016
Christianity,27,39004,local,2016
Hindu,15260,39004,local,2016
Islam,17,39004,local,2016
Jainism,0,39004,local,2016
Kirat,0,39004,local,2016
Prakriti,0,39004,local,2016
Sikhism,0,39004,local,2016
Others,31,39004,local,2016
Bahai,1,39003,local,2016
Bon,12,39003,local,2016
Buddism,3474,39003,local,2016
Christianity,40,39003,local,2016
Hindu,21529,39003,local,2016
Islam,472,39003,local,2016
Jainism,0,39003,local,2016
Kirat,0,39003,local,2016
Prakriti,1,39003,local,2016
Sikhism,0,39003,local,2016
Others,55,39003,local,2016
Bahai,1,39011,local,2016
Bon,2299,39011,local,2016
Buddism,5709,39011,local,2016
Christianity,63,39011,local,2016
Hindu,43000,39011,local,2016
Islam,288,39011,local,2016
Jainism,0,39011,local,2016
Kirat,1,39011,local,2016
Prakriti,7,39011,local,2016
Sikhism,0,39011,local,2016
Others,69,39011,local,2016
Bahai,0,39006,local,2016
Bon,75,39006,local,2016
Buddism,1546,39006,local,2016
Christianity,77,39006,local,2016
Hindu,35983,39006,local,2016
Islam,129,39006,local,2016
Jainism,0,39006,local,2016
Kirat,0,39006,local,2016
Prakriti,0,39006,local,2016
Sikhism,0,39006,local,2016
Others,11,39006,local,2016
Bahai,1,39002,local,2016
Bon,0,39002,local,2016
Buddism,1229,39002,local,2016
Christianity,41,39002,local,2016
Hindu,14858,39002,local,2016
Islam,39,39002,local,2016
Jainism,0,39002,local,2016
Kirat,11,39002,local,2016
Prakriti,0,39002,local,2016
Sikhism,0,39002,local,2016
Others,0,39002,local,2016
Bahai,2,39010,local,2016
Bon,152,39010,local,2016
Buddism,3107,39010,local,2016
Christianity,103,39010,local,2016
Hindu,41067,39010,local,2016
Islam,847,39010,local,2016
Jainism,0,39010,local,2016
Kirat,8,39010,local,2016
Prakriti,19,39010,local,2016
Sikhism,0,39010,local,2016
Others,205,39010,local,2016
Bahai,1,39007,local,2016
Bon,180,39007,local,2016
Buddism,1331,39007,local,2016
Christianity,64,39007,local,2016
Hindu,15676,39007,local,2016
Islam,57,39007,local,2016
Jainism,0,39007,local,2016
Kirat,0,39007,local,2016
Prakriti,1,39007,local,2016
Sikhism,0,39007,local,2016
Others,33,39007,local,2016
Bahai,2,47,district,2016
Bon,77,47,district,2016
Buddism,27219,47,district,2016
Christianity,8410,47,district,2016
Hindu,273582,47,district,2016
Islam,1517,47,district,2016
Jainism,0,47,district,2016
Kirat,16,47,district,2016
Prakriti,328,47,district,2016
Sikhism,0,47,district,2016
Others,453,47,district,2016
Bahai,2,76004,local,2016
Bon,51,76004,local,2016
Buddism,2134,76004,local,2016
Christianity,1728,76004,local,2016
Hindu,38416,76004,local,2016
Islam,257,76004,local,2016
Jainism,0,76004,local,2016
Kirat,3,76004,local,2016
Prakriti,6,76004,local,2016
Sikhism,0,76004,local,2016
Others,70,76004,local,2016
Bahai,0,76002,local,2016
Bon,0,76002,local,2016
Buddism,308,76002,local,2016
Christianity,776,76002,local,2016
Hindu,18003,76002,local,2016
Islam,16,76002,local,2016
Jainism,0,76002,local,2016
Kirat,0,76002,local,2016
Prakriti,1,76002,local,2016
Sikhism,0,76002,local,2016
Others,18,76002,local,2016
Bahai,0,76007,local,2016
Bon,5,76007,local,2016
Buddism,6203,76007,local,2016
Christianity,1595,76007,local,2016
Hindu,54262,76007,local,2016
Islam,322,76007,local,2016
Jainism,0,76007,local,2016
Kirat,1,76007,local,2016
Prakriti,99,76007,local,2016
Sikhism,0,76007,local,2016
Others,96,76007,local,2016
Bahai,0,76008,local,2016
Bon,19,76008,local,2016
Buddism,3882,76008,local,2016
Christianity,1048,76008,local,2016
Hindu,49090,76008,local,2016
Islam,132,76008,local,2016
Jainism,0,76008,local,2016
Kirat,4,76008,local,2016
Prakriti,109,76008,local,2016
Sikhism,0,76008,local,2016
Others,140,76008,local,2016
Bahai,0,76001,local,2016
Bon,0,76001,local,2016
Buddism,4875,76001,local,2016
Christianity,593,76001,local,2016
Hindu,27072,76001,local,2016
Islam,575,76001,local,2016
Jainism,0,76001,local,2016
Kirat,0,76001,local,2016
Prakriti,4,76001,local,2016
Sikhism,0,76001,local,2016
Others,0,76001,local,2016
Bahai,0,76005,local,2016
Bon,2,76005,local,2016
Buddism,3649,76005,local,2016
Christianity,620,76005,local,2016
Hindu,54225,76005,local,2016
Islam,176,76005,local,2016
Jainism,0,76005,local,2016
Kirat,8,76005,local,2016
Prakriti,96,76005,local,2016
Sikhism,0,76005,local,2016
Others,114,76005,local,2016
Bahai,0,76006,local,2016
Bon,0,76006,local,2016
Buddism,3316,76006,local,2016
Christianity,1499,76006,local,2016
Hindu,20216,76006,local,2016
Islam,16,76006,local,2016
Jainism,0,76006,local,2016
Kirat,0,76006,local,2016
Prakriti,13,76006,local,2016
Sikhism,0,76006,local,2016
Others,5,76006,local,2016
Bahai,0,76003,local,2016
Bon,0,76003,local,2016
Buddism,2852,76003,local,2016
Christianity,551,76003,local,2016
Hindu,12298,76003,local,2016
Islam,23,76003,local,2016
Jainism,0,76003,local,2016
Kirat,0,76003,local,2016
Prakriti,0,76003,local,2016
Sikhism,0,76003,local,2016
Others,10,76003,local,2016
Bahai,0,46,district,2016
Bon,19,46,district,2016
Buddism,11739,46,district,2016
Christianity,1513,46,district,2016
Hindu,99047,46,district,2016
Islam,180,46,district,2016
Jainism,0,46,district,2016
Kirat,20,46,district,2016
Prakriti,885,46,district,2016
Sikhism,0,46,district,2016
Others,238,46,district,2016
Bahai,0,43003,local,2016
Bon,0,43003,local,2016
Buddism,564,43003,local,2016
Christianity,251,43003,local,2016
Hindu,13261,43003,local,2016
Islam,3,43003,local,2016
Jainism,0,43003,local,2016
Kirat,4,43003,local,2016
Prakriti,18,43003,local,2016
Sikhism,0,43003,local,2016
Others,11,43003,local,2016
Bahai,0,43002,local,2016
Bon,0,43002,local,2016
Buddism,2162,43002,local,2016
Christianity,349,43002,local,2016
Hindu,32166,43002,local,2016
Islam,149,43002,local,2016
Jainism,0,43002,local,2016
Kirat,9,43002,local,2016
Prakriti,14,43002,local,2016
Sikhism,0,43002,local,2016
Others,29,43002,local,2016
Bahai,0,43004,local,2016
Bon,0,43004,local,2016
Buddism,4154,43004,local,2016
Christianity,413,43004,local,2016
Hindu,14586,43004,local,2016
Islam,19,43004,local,2016
Jainism,0,43004,local,2016
Kirat,2,43004,local,2016
Prakriti,10,43004,local,2016
Sikhism,0,43004,local,2016
Others,24,43004,local,2016
Bahai,0,43001,local,2016
Bon,15,43001,local,2016
Buddism,1271,43001,local,2016
Christianity,237,43001,local,2016
Hindu,10851,43001,local,2016
Islam,6,43001,local,2016
Jainism,0,43001,local,2016
Kirat,2,43001,local,2016
Prakriti,838,43001,local,2016
Sikhism,0,43001,local,2016
Others,117,43001,local,2016
Bahai,0,43005,local,2016
Bon,4,43005,local,2016
Buddism,2468,43005,local,2016
Christianity,112,43005,local,2016
Hindu,13743,43005,local,2016
Islam,1,43005,local,2016
Jainism,0,43005,local,2016
Kirat,3,43005,local,2016
Prakriti,0,43005,local,2016
Sikhism,0,43005,local,2016
Others,3,43005,local,2016
Bahai,0,43006,local,2016
Bon,0,43006,local,2016
Buddism,1120,43006,local,2016
Christianity,151,43006,local,2016
Hindu,14440,43006,local,2016
Islam,2,43006,local,2016
Jainism,0,43006,local,2016
Kirat,0,43006,local,2016
Prakriti,5,43006,local,2016
Sikhism,0,43006,local,2016
Others,54,43006,local,2016
Bahai,5,39,district,2016
Bon,60,39,district,2016
Buddism,55586,39,district,2016
Christianity,3000,39,district,2016
Hindu,107311,39,district,2016
Islam,942,39,district,2016
Jainism,0,39,district,2016
Kirat,23,39,district,2016
Prakriti,67,39,district,2016
Sikhism,0,39,district,2016
Others,730,39,district,2016
Bahai,0,37005,local,2016
Bon,23,37005,local,2016
Buddism,2954,37005,local,2016
Christianity,166,37005,local,2016
Hindu,20154,37005,local,2016
Islam,138,37005,local,2016
Jainism,0,37005,local,2016
Kirat,3,37005,local,2016
Prakriti,0,37005,local,2016
Sikhism,0,37005,local,2016
Others,36,37005,local,2016
Bahai,0,37007,local,2016
Bon,0,37007,local,2016
Buddism,3582,37007,local,2016
Christianity,322,37007,local,2016
Hindu,14418,37007,local,2016
Islam,185,37007,local,2016
Jainism,0,37007,local,2016
Kirat,0,37007,local,2016
Prakriti,1,37007,local,2016
Sikhism,0,37007,local,2016
Others,19,37007,local,2016
Bahai,2,37001,local,2016
Bon,6,37001,local,2016
Buddism,11609,37001,local,2016
Christianity,771,37001,local,2016
Hindu,27808,37001,local,2016
Islam,322,37001,local,2016
Jainism,0,37001,local,2016
Kirat,11,37001,local,2016
Prakriti,45,37001,local,2016
Sikhism,0,37001,local,2016
Others,25,37001,local,2016
Bahai,1,37006,local,2016
Bon,0,37006,local,2016
Buddism,10030,37006,local,2016
Christianity,570,37006,local,2016
Hindu,8192,37006,local,2016
Islam,14,37006,local,2016
Jainism,0,37006,local,2016
Kirat,3,37006,local,2016
Prakriti,0,37006,local,2016
Sikhism,0,37006,local,2016
Others,1,37006,local,2016
Bahai,0,37008,local,2016
Bon,0,37008,local,2016
Buddism,4666,37008,local,2016
Christianity,321,37008,local,2016
Hindu,21725,37008,local,2016
Islam,248,37008,local,2016
Jainism,0,37008,local,2016
Kirat,5,37008,local,2016
Prakriti,11,37008,local,2016
Sikhism,0,37008,local,2016
Others,43,37008,local,2016
Bahai,1,37004,local,2016
Bon,31,37004,local,2016
Buddism,4939,37004,local,2016
Christianity,249,37004,local,2016
Hindu,4260,37004,local,2016
Islam,18,37004,local,2016
Jainism,0,37004,local,2016
Kirat,1,37004,local,2016
Prakriti,6,37004,local,2016
Sikhism,0,37004,local,2016
Others,562,37004,local,2016
Bahai,1,37003,local,2016
Bon,0,37003,local,2016
Buddism,7617,37003,local,2016
Christianity,85,37003,local,2016
Hindu,3253,37003,local,2016
Islam,5,37003,local,2016
Jainism,0,37003,local,2016
Kirat,0,37003,local,2016
Prakriti,1,37003,local,2016
Sikhism,0,37003,local,2016
Others,13,37003,local,2016
Bahai,0,37002,local,2016
Bon,0,37002,local,2016
Buddism,10189,37002,local,2016
Christianity,516,37002,local,2016
Hindu,7501,37002,local,2016
Islam,12,37002,local,2016
Jainism,0,37002,local,2016
Kirat,0,37002,local,2016
Prakriti,3,37002,local,2016
Sikhism,0,37002,local,2016
Others,31,37002,local,2016
Bahai,27,34,district,2016
Bon,2908,34,district,2016
Buddism,66266,34,district,2016
Christianity,10538,34,district,2016
Hindu,405141,34,district,2016
Islam,4437,34,district,2016
Jainism,17,34,district,2016
Kirat,453,34,district,2016
Prakriti,646,34,district,2016
Sikhism,11,34,district,2016
Others,1654,34,district,2016
Bahai,1,40005,local,2016
Bon,0,40005,local,2016
Buddism,1427,40005,local,2016
Christianity,40,40005,local,2016
Hindu,12557,40005,local,2016
Islam,485,40005,local,2016
Jainism,0,40005,local,2016
Kirat,1,40005,local,2016
Prakriti,0,40005,local,2016
Sikhism,0,40005,local,2016
Others,15,40005,local,2016
Bahai,2,40001,local,2016
Bon,372,40001,local,2016
Buddism,3193,40001,local,2016
Christianity,184,40001,local,2016
Hindu,19594,40001,local,2016
Islam,77,40001,local,2016
Jainism,0,40001,local,2016
Kirat,29,40001,local,2016
Prakriti,1,40001,local,2016
Sikhism,0,40001,local,2016
Others,113,40001,local,2016
Bahai,0,40003,local,2016
Bon,106,40003,local,2016
Buddism,3825,40003,local,2016
Christianity,121,40003,local,2016
Hindu,13382,40003,local,2016
Islam,25,40003,local,2016
Jainism,0,40003,local,2016
Kirat,1,40003,local,2016
Prakriti,0,40003,local,2016
Sikhism,0,40003,local,2016
Others,693,40003,local,2016
Bahai,0,40002,local,2016
Bon,73,40002,local,2016
Buddism,3091,40002,local,2016
Christianity,250,40002,local,2016
Hindu,18395,40002,local,2016
Islam,15,40002,local,2016
Jainism,0,40002,local,2016
Kirat,15,40002,local,2016
Prakriti,2,40002,local,2016
Sikhism,0,40002,local,2016
Others,79,40002,local,2016
Bahai,24,40004,local,2016
Bon,2357,40004,local,2016
Buddism,54730,40004,local,2016
Christianity,9943,40004,local,2016
Hindu,341213,40004,local,2016
Islam,3835,40004,local,2016
Jainism,17,40004,local,2016
Kirat,407,40004,local,2016
Prakriti,643,40004,local,2016
Sikhism,11,40004,local,2016
Others,754,40004,local,2016
Bahai,0,42,district,2016
Bon,31,42,district,2016
Buddism,3606,42,district,2016
Christianity,93,42,district,2016
Hindu,2562,42,district,2016
Islam,4,42,district,2016
Jainism,2,42,district,2016
Kirat,1,42,district,2016
Prakriti,14,42,district,2016
Sikhism,0,42,district,2016
Others,225,42,district,2016
Bahai,0,41003,local,2016
Bon,24,41003,local,2016
Buddism,605,41003,local,2016
Christianity,43,41003,local,2016
Hindu,1198,41003,local,2016
Islam,0,41003,local,2016
Jainism,0,41003,local,2016
Kirat,0,41003,local,2016
Prakriti,0,41003,local,2016
Sikhism,0,41003,local,2016
Others,224,41003,local,2016
Bahai,0,41001,local,2016
Bon,6,41001,local,2016
Buddism,419,41001,local,2016
Christianity,35,41001,local,2016
Hindu,1010,41001,local,2016
Islam,4,41001,local,2016
Jainism,0,41001,local,2016
Kirat,1,41001,local,2016
Prakriti,0,41001,local,2016
Sikhism,0,41001,local,2016
Others,1,41001,local,2016
Bahai,0,41004,local,2016
Bon,0,41004,local,2016
Buddism,2055,41004,local,2016
Christianity,15,41004,local,2016
Hindu,328,41004,local,2016
Islam,0,41004,local,2016
Jainism,2,41004,local,2016
Kirat,0,41004,local,2016
Prakriti,14,41004,local,2016
Sikhism,0,41004,local,2016
Others,0,41004,local,2016
Bahai,0,41002,local,2016
Bon,1,41002,local,2016
Buddism,527,41002,local,2016
Christianity,0,41002,local,2016
Hindu,26,41002,local,2016
Islam,0,41002,local,2016
Jainism,0,41002,local,2016
Kirat,0,41002,local,2016
Prakriti,0,41002,local,2016
Sikhism,0,41002,local,2016
Others,0,41002,local,2016
Bahai,8,72,district,2016
Bon,1588,72,district,2016
Buddism,30532,72,district,2016
Christianity,5467,72,district,2016
Hindu,279661,72,district,2016
Islam,4157,72,district,2016
Jainism,1,72,district,2016
Kirat,35,72,district,2016
Prakriti,521,72,district,2016
Sikhism,0,72,district,2016
Others,1318,72,district,2016
Bahai,1,38006,local,2016
Bon,0,38006,local,2016
Buddism,4680,38006,local,2016
Christianity,533,38006,local,2016
Hindu,11200,38006,local,2016
Islam,16,38006,local,2016
Jainism,0,38006,local,2016
Kirat,0,38006,local,2016
Prakriti,17,38006,local,2016
Sikhism,0,38006,local,2016
Others,31,38006,local,2016
Bahai,0,38009,local,2016
Bon,0,38009,local,2016
Buddism,1359,38009,local,2016
Christianity,329,38009,local,2016
Hindu,24080,38009,local,2016
Islam,21,38009,local,2016
Jainism,0,38009,local,2016
Kirat,4,38009,local,2016
Prakriti,16,38009,local,2016
Sikhism,0,38009,local,2016
Others,61,38009,local,2016
Bahai,1,38001,local,2016
Bon,111,38001,local,2016
Buddism,3867,38001,local,2016
Christianity,603,38001,local,2016
Hindu,16003,38001,local,2016
Islam,108,38001,local,2016
Jainism,1,38001,local,2016
Kirat,1,38001,local,2016
Prakriti,24,38001,local,2016
Sikhism,0,38001,local,2016
Others,121,38001,local,2016
Bahai,1,38004,local,2016
Bon,110,38004,local,2016
Buddism,1544,38004,local,2016
Christianity,363,38004,local,2016
Hindu,28555,38004,local,2016
Islam,507,38004,local,2016
Jainism,0,38004,local,2016
Kirat,0,38004,local,2016
Prakriti,19,38004,local,2016
Sikhism,0,38004,local,2016
Others,263,38004,local,2016
Bahai,1,38003,local,2016
Bon,59,38003,local,2016
Buddism,5459,38003,local,2016
Christianity,669,38003,local,2016
Hindu,38665,38003,local,2016
Islam,1194,38003,local,2016
Jainism,0,38003,local,2016
Kirat,4,38003,local,2016
Prakriti,2,38003,local,2016
Sikhism,0,38003,local,2016
Others,126,38003,local,2016
Bahai,0,38002,local,2016
Bon,1,38002,local,2016
Buddism,2545,38002,local,2016
Christianity,549,38002,local,2016
Hindu,16766,38002,local,2016
Islam,125,38002,local,2016
Jainism,0,38002,local,2016
Kirat,8,38002,local,2016
Prakriti,6,38002,local,2016
Sikhism,0,38002,local,2016
Others,77,38002,local,2016
Bahai,0,38007,local,2016
Bon,0,38007,local,2016
Buddism,1209,38007,local,2016
Christianity,115,38007,local,2016
Hindu,17902,38007,local,2016
Islam,10,38007,local,2016
Jainism,0,38007,local,2016
Kirat,2,38007,local,2016
Prakriti,4,38007,local,2016
Sikhism,0,38007,local,2016
Others,76,38007,local,2016
Bahai,2,38010,local,2016
Bon,1052,38010,local,2016
Buddism,4898,38010,local,2016
Christianity,638,38010,local,2016
Hindu,41875,38010,local,2016
Islam,839,38010,local,2016
Jainism,0,38010,local,2016
Kirat,13,38010,local,2016
Prakriti,89,38010,local,2016
Sikhism,0,38010,local,2016
Others,205,38010,local,2016
Bahai,1,38005,local,2016
Bon,255,38005,local,2016
Buddism,4268,38005,local,2016
Christianity,1472,38005,local,2016
Hindu,63104,38005,local,2016
Islam,1313,38005,local,2016
Jainism,0,38005,local,2016
Kirat,3,38005,local,2016
Prakriti,337,38005,local,2016
Sikhism,0,38005,local,2016
Others,298,38005,local,2016
Bahai,1,38008,local,2016
Bon,0,38008,local,2016
Buddism,703,38008,local,2016
Christianity,196,38008,local,2016
Hindu,21511,38008,local,2016
Islam,24,38008,local,2016
Jainism,0,38008,local,2016
Kirat,0,38008,local,2016
Prakriti,7,38008,local,2016
Sikhism,0,38008,local,2016
Others,60,38008,local,2016
Bahai,0,45,district,2016
Bon,98,45,district,2016
Buddism,8095,45,district,2016
Christianity,152,45,district,2016
Hindu,5040,45,district,2016
Islam,3,45,district,2016
Jainism,1,45,district,2016
Kirat,19,45,district,2016
Prakriti,5,45,district,2016
Sikhism,0,45,district,2016
Others,39,45,district,2016
Bahai,0,42001,local,2016
Bon,88,42001,local,2016
Buddism,2144,42001,local,2016
Christianity,14,42001,local,2016
Hindu,449,42001,local,2016
Islam,0,42001,local,2016
Jainism,0,42001,local,2016
Kirat,2,42001,local,2016
Prakriti,1,42001,local,2016
Sikhism,0,42001,local,2016
Others,6,42001,local,2016
Bahai,0,42004,local,2016
Bon,0,42004,local,2016
Buddism,2180,42004,local,2016
Christianity,0,42004,local,2016
Hindu,168,42004,local,2016
Islam,0,42004,local,2016
Jainism,1,42004,local,2016
Kirat,0,42004,local,2016
Prakriti,1,42004,local,2016
Sikhism,0,42004,local,2016
Others,0,42004,local,2016
Bahai,0,42005,local,2016
Bon,0,42005,local,2016
Buddism,1066,42005,local,2016
Christianity,54,42005,local,2016
Hindu,1949,42005,local,2016
Islam,0,42005,local,2016
Jainism,0,42005,local,2016
Kirat,5,42005,local,2016
Prakriti,2,42005,local,2016
Sikhism,0,42005,local,2016
Others,17,42005,local,2016
Bahai,0,42002,local,2016
Bon,1,42002,local,2016
Buddism,1026,42002,local,2016
Christianity,0,42002,local,2016
Hindu,523,42002,local,2016
Islam,0,42002,local,2016
Jainism,0,42002,local,2016
Kirat,12,42002,local,2016
Prakriti,1,42002,local,2016
Sikhism,0,42002,local,2016
Others,6,42002,local,2016
Bahai,0,42003,local,2016
Bon,9,42003,local,2016
Buddism,1679,42003,local,2016
Christianity,84,42003,local,2016
Hindu,1951,42003,local,2016
Islam,3,42003,local,2016
Jainism,0,42003,local,2016
Kirat,0,42003,local,2016
Prakriti,0,42003,local,2016
Sikhism,0,42003,local,2016
Others,10,42003,local,2016
Bahai,2,52,district,2016
Bon,277,52,district,2016
Buddism,13663,52,district,2016
Christianity,666,52,district,2016
Hindu,131163,52,district,2016
Islam,624,52,district,2016
Jainism,0,52,district,2016
Kirat,24,52,district,2016
Prakriti,34,52,district,2016
Sikhism,1,52,district,2016
Others,136,52,district,2016
Bahai,0,44004,local,2016
Bon,277,44004,local,2016
Buddism,1734,44004,local,2016
Christianity,1,44004,local,2016
Hindu,7845,44004,local,2016
Islam,0,44004,local,2016
Jainism,0,44004,local,2016
Kirat,0,44004,local,2016
Prakriti,0,44004,local,2016
Sikhism,0,44004,local,2016
Others,1,44004,local,2016
Bahai,1,44006,local,2016
Bon,0,44006,local,2016
Buddism,1283,44006,local,2016
Christianity,12,44006,local,2016
Hindu,14021,44006,local,2016
Islam,49,44006,local,2016
Jainism,0,44006,local,2016
Kirat,0,44006,local,2016
Prakriti,6,44006,local,2016
Sikhism,0,44006,local,2016
Others,9,44006,local,2016
Bahai,0,44002,local,2016
